Designation,Prov_Des,Ln,q,Q,EMoid,H,Epoch,M,Peri,Node,Incl,e,a,Opps,Ref,Designation,name,year,month,day,ate,site,discovers
,2014,CE13,0.369,1.331,0.00762,24,20190427,136.8,312.5,335,5.4,0.566,0.85,(  8d),MPO286741,2014,CE13,2014,2,10,G96,Mt. Lemmon,Survey
,2014,CA13,0.688,1.149,0.03278,25.5,20190427,226.1,129.8,138.3,21.9,0.251,0.919,(  2d),MPO284143,2014,CA13,2014,2,8,G96,Mt. Lemmon,Survey
,2014,BW32,0.583,1.057,0.00314,26.6,20190427,249,156.5,123.6,0.9,0.289,0.82,( 12d),MPO284129,2014,BW32,2014,1,23,G96,Mt. Lemmon,Survey
,2014,BU43,0.44,1.043,0.00881,26.6,20190427,285.5,341.1,312.8,6.8,0.406,0.742,(  5d),MPO284133,2014,BU43,2014,1,28,G96,Mt. Lemmon,Survey
,2014,BT8,0.893,1.077,0.00168,25,20190427,220.3,264,121.6,12.5,0.093,0.985,(  6d),MPO288549,2014,BT8,2014,1,23,703,CSS,
,2014,BG25,0.677,1.118,0.03767,25.3,20190427,186,218.6,124.6,9.9,0.245,0.897,( 11d),MPO284126,2014,BG25,2014,1,24,F51,Pan-STARRS,1
,2014,BA33,0.62,1.269,0.20376,21.9,20190427,127,154.1,122.5,39.4,0.344,0.945,( 15d),MPO288550,2014,BA33,2014,1,26,F51,Pan-STARRS,1
,2014,BA3,0.869,1.01,0.01011,28.2,20190427,132.6,332.6,299.9,2.3,0.075,0.939,(  8d),MPO284115,2014,BA3,2014,1,21,G96,Mt. Lemmon,Survey
,2014,AE29,0.763,1.051,0.01042,27.4,20190427,288.2,137.9,103.1,4.9,0.158,0.907,(  4d),MPO279509,2014,AE29,2014,1,6,G96,Mt. Lemmon,Survey
,2013,YW102,0.525,1.239,0.04806,23.6,20190427,272.3,217.1,93.8,12.3,0.405,0.882,(  4d),MPO279501,2013,YW102,2013,12,31,G96,Mt. Lemmon,Survey
,2013,YM2,0.744,1.02,0.01595,25.7,20190427,355.6,161.8,91.4,3.2,0.156,0.882,2,MPO477713,2013,YM2,2013,12,24,G96,Mt. Lemmon,Survey
,2013,YK70,0.301,1.595,0.11157,20.9,20190427,0.1,26.9,269.7,23.1,0.682,0.948,(  8d),MPO288542,2013,YK70,2013,12,30,G96,Mt. Lemmon,Survey
,2013,YG,0.9,1.053,0.03286,25.4,20190427,314.4,50.4,272.5,7.1,0.078,0.976,( 12d),MPO279478,2013,YG,2013,12,23,G96,Mt. Lemmon,Survey
,2013,XF4,0.519,1.305,0.00508,26,20190427,157.7,231.9,65.8,5.8,0.431,0.912,(  7d),MPO278174,2013,XF4,2013,12,3,F51,Pan-STARRS,1
,2013,VV13,0.422,1.041,0.02276,24.1,20190427,81.2,300.4,286.3,2.2,0.423,0.731,(  1d),MPO275436,2013,VV13,2013,11,12,G96,Mt. Lemmon,Survey
,2013,US1,0.679,1.102,0.01828,25.6,20190427,357,17,207.7,2.1,0.238,0.891,( 10d),MPO275414,2013,US1,2013,10,23,G96,Mt. Lemmon,Survey
,2013,UR5,0.64,1.079,0.03707,23.1,20190427,103.5,207.2,29.9,15.3,0.255,0.859,2,MPO420428,2013,UR5,2013,10,27,J75,OAM Observ,"atory, La Sagra"
,2013,UG1,0.412,1.183,0.00148,22.5,20190427,4.3,216.5,24.5,10.7,0.483,0.798,3,MPO473293,2013,UG1,2013,10,22,C94,V. Lipunov,
,2013,UB3,0.71,1.059,0.04562,25.8,20190427,51.5,351.4,213.6,4.8,0.198,0.884,2,MPO466448,2013,UB3,2013,10,24,G96,Mt. Lemmon,Survey
,2013,UB,0.58,1.113,0.00341,26.6,20190427,280.3,314.4,209.6,3.2,0.315,0.847,(  5d),MPO307077,2013,UB,2013,10,16,G96,Mt. Lemmon,Survey
,2013,TR5,0.813,1.05,0.05875,19.1,20190427,155.6,277.8,344.9,46.7,0.127,0.931,3,MPO324008,2013,TR5,2013,10,2,703,CSS,
,2013,TQ5,0.653,0.894,0.19261,19.8,20200531,100.2,247.3,286.8,16.4,0.156,0.774,3,MPO529070,2013,TQ5,2013,10,2,G96,Mt. Lemmon,Survey
,2013,TN127,0.844,1.026,0.02792,26.2,20190427,222,2.3,198.8,13.4,0.097,0.935,(  3d),MPO277280,2013,TN127,2013,10,11,703,CSS,
,2013,TK4,0.704,1.167,0.06687,24,20190427,181.4,23.7,204.2,7,0.247,0.935,2,MPO317805,2013,TK4,2013,10,2,G96,Mt. Lemmon,Survey
,2013,TH4,0.514,1.263,0.25491,23.2,20190427,47.3,2.4,188.5,27.7,0.421,0.888,(  8d),MPO272609,2013,TH4,2013,10,2,G96,Mt. Lemmon,Survey
,2013,TG6,0.82,1.057,0.00948,26.6,20190427,166.7,221,14,3.2,0.126,0.938,(  7d),MPO277266,2013,TG6,2013,10,5,703,CSS,
,2013,TG135,0.355,1.057,0.03084,25.2,20190427,334.5,351.9,193.1,9.5,0.497,0.706,(  2d),MPO272632,2013,TG135,2013,10,12,703,CSS,
,2013,TB6,0.406,1.165,0.04873,22.6,20201217,236.1,201.9,22.6,14.3,0.483,0.785,3,MPO599475,2013,TB6,2013,10,4,703,CSS,
,2013,ST,0.678,1.069,0.03093,24.7,20190427,87.4,24.6,182.6,10.8,0.224,0.873,( 18d),MPO437995,2013,ST,2013,9,23,J75,OAM Observ,"atory, La Sagra"
,2013,SN24,0.618,1.049,0.04544,25,20190427,301.8,353.7,189.5,10.1,0.258,0.833,(  7d),MPO272579,2013,SN24,2013,9,28,G96,Mt. Lemmon,Survey
,2013,SM20,0.617,1.076,0.03402,25.1,20201217,311.8,182.9,341.3,4,0.271,0.847,2,E2020-UO8,2013,SM20,2013,9,26,G96,Mt. Lemmon,Survey
,2013,RO5,0.484,1.031,0.02053,24.8,20190427,30.1,176,339.6,10.1,0.361,0.757,(  6d),MPO270179,2013,RO5,2013,9,1,703,CSS,
,2013,RG74,0.207,1.18,0.00015,23.3,20190427,143.7,157.6,359.3,6.5,0.702,0.693,(  8d),MPO272555,2013,RG74,2013,9,15,703,CSS,
,2013,RD6,0.727,1.1,0.0906,24.8,20190427,356,176.7,338.7,17.2,0.204,0.913,( 25d),MPO277246,2013,RD6,2013,9,2,G96,Mt. Lemmon,Survey
,2013,QN10,0.469,1.454,0.05293,22.2,20190427,84.7,24.3,177.4,6,0.512,0.962,4,MPO435003,2013,QN10,2013,8,27,F51,Pan-STARRS,1
,2013,OY3,0.547,1.121,0.00637,24.8,20190427,321.9,45.7,107.3,2.3,0.344,0.834,(  8d),MPO267691,2013,OY3,2013,7,26,E12,Siding Spr,ing Survey
,2013,NV,0.469,1.448,0.03931,20.2,20190427,141.4,227.8,275.6,29.3,0.511,0.958,6,MPO460939,2013,NV,2013,7,1,E12,Siding Spr,ing Survey
,2013,NG10,0.634,1.274,0.07442,22.7,20190427,319.7,316.5,111.2,20.6,0.335,0.954,(  6d),MPO265949,2013,NG10,2013,7,3,F51,Pan-STARRS,1
,2013,ND15,0.281,1.166,0.00767,24.1,20190427,320.1,19.7,95.8,4.8,0.612,0.724,( 26d),MPO268510,2013,ND15,2013,7,13,F51,Pan-STARRS,1
,2013,NC24,0.715,1.243,0.0383,25.3,20190427,255.1,307.7,109.3,10.1,0.27,0.979,(  8d),MPO267688,2013,NC24,2013,7,13,F51,Pan-STARRS,1
,2013,MR,0.445,1.302,0.09224,21.7,20180323,67.6,207.4,266.9,20.2,0.491,0.874,4,MPO456856,2013,MR,2013,6,17,F51,Pan-STARRS,1
,2013,MD6,0.483,1.224,0.20664,21.6,20190427,314.8,1.6,91.9,28.3,0.434,0.854,3,MPO413640,2013,MD6,2013,6,19,F51,Pan-STARRS,1
,2013,LC1,0.653,1.284,0.02523,23.9,20190427,165.3,47.3,80,5.3,0.326,0.968,2,MPO343606,2013,LC1,2013,6,2,G96,Mt. Lemmon,Survey
,2013,KT1,0.772,1.074,0.00683,26.6,20190427,125.6,317.4,58.8,8.1,0.164,0.923,(  2d),MPO263303,2013,KT1,2013,5,18,703,CSS,
,2013,KJ6,0.623,1.025,0.09293,19.8,20190427,109.9,235.7,212.2,20.4,0.244,0.824,3,MPO477705,2013,KJ6,2013,5,29,703,CSS,
,2013,KH6,0.774,1.071,0.04957,23.2,20190427,42.5,195.4,246.3,15.6,0.161,0.923,( 73d),MPO268506,2013,KH6,2013,5,30,703,CSS,
,2013,JX28,0.262,0.94,0.06809,20.1,20200531,224.3,354.9,40,10.8,0.564,0.601,4,MPO545886,2013,JX28,2013,5,11,F51,Pan-STARRS,1
,2013,JL14,0.524,1.316,0.03775,24.5,20190427,183.3,136.4,227.2,14.8,0.431,0.92,(  7d),MPO263240,2013,JL14,2013,5,8,F51,Pan-STARRS,1
,2013,JK14,0.494,1.35,0.00753,24.9,20190427,172,313.1,55.7,4.9,0.465,0.922,(  6d),MPO263240,2013,JK14,2013,5,8,F51,Pan-STARRS,1
,2013,HM11,0.564,1.226,0.12563,23.1,20190427,266.9,333.4,32,29,0.37,0.895,( 21d),MPO265065,2013,HM11,2013,4,17,F51,Pan-STARRS,1
,2013,GT66,0.576,1.125,0.01222,25.2,20190427,139.2,321.9,21.3,14.6,0.323,0.85,(  1d),MPO259325,2013,GT66,2013,4,11,703,CSS,
,2013,GO3,0.568,1.394,0.13626,23,20190427,335.2,144.7,193.2,20.9,0.421,0.981,(  7d),MPO259320,2013,GO3,2013,4,4,G96,Mt. Lemmon,Survey
,2013,GM3,0.596,1.075,0.00004,26.3,20190427,196.2,36.7,312.7,0,0.287,0.836,( 12d),MPO285770,2013,GM3,2013,4,3,G96,Mt. Lemmon,Survey
,2013,GF23,0.582,1.133,0.07885,23.7,20190427,1.6,204.4,197.7,27.8,0.321,0.857,(  6d),MPO259321,2013,GF23,2013,4,7,G96,Mt. Lemmon,Survey
,2013,FZ7,0.55,1.293,0.0406,22.9,20200531,297.1,321.3,8.2,8.6,0.403,0.922,2,MPO543970,2013,FZ7,2013,3,18,691,Spacewatch,
,2013,FQ10,0.754,1.115,0.11551,22.5,20190427,78.5,180.1,189.9,16.9,0.193,0.935,(109d),MPO266948,2013,FQ10,2013,3,20,F51,Pan-STARRS,1
,2013,FM9,0.555,1.06,0.04988,23.8,20190427,305.5,192.4,177.2,14.9,0.313,0.807,(  9d),MPO260858,2013,FM9,2013,3,20,G96,Mt. Lemmon,Survey
,2013,FD8,0.751,1.228,0.02125,25.7,20190427,340.9,293.9,1.6,10.9,0.241,0.99,( 11d),MPO260857,2013,FD8,2013,3,19,F51,Pan-STARRS,1
,2013,ES41,0.449,1.037,0.00582,26.6,20190427,56.7,341.7,353.7,10.3,0.396,0.743,(  1d),MPO256843,2013,ES41,2013,3,12,703,CSS,
,2013,DL1,0.235,1.444,0.20698,21.1,20200531,317.5,185.8,142,26.5,0.72,0.839,4,MPO545880,2013,DL1,2013,2,16,G96,Mt. Lemmon,Survey
,2013,DF,0.482,1.247,0.01192,24.6,20190427,147.5,321.9,329.7,4.2,0.442,0.865,(  4d),MPO253354,2013,DF,2013,2,16,G96,Mt. Lemmon,Survey
,2013,CW32,0.562,1.247,0.03495,22,20190427,187.9,228.9,132.1,26.1,0.378,0.905,3,MPO473269,2013,CW32,2013,2,5,703,CSS,
,2013,CN129,0.572,1.339,0.26611,21,20190427,8.3,199.4,149,34.6,0.401,0.956,3,MPO331335,2013,CN129,2013,2,14,F51,Pan-STARRS,1
,2013,CN118,0.628,1.233,0.00813,25.5,20190427,57.8,232.7,143.6,3.2,0.326,0.93,(  1d),MPO253345,2013,CN118,2013,2,14,G96,Mt. Lemmon,Survey
,2013,BT18,0.336,1.21,0.01496,23.4,20190427,316.2,117.3,161.8,1.8,0.565,0.773,3,MPO466422,2013,BT18,2013,1,18,F51,Pan-STARRS,1
,2013,BS45,0.909,1.075,0.01141,25.9,20190427,14.2,150.7,83.4,0.8,0.084,0.992,2,MPO307057,2013,BS45,2013,1,20,691,Spacewatch,
,2013,AT72,0.315,1.042,0.02122,24.2,20190427,294.7,167.8,118.2,15,0.536,0.678,2,MPO430308,2013,AT72,2013,1,13,703,CSS,
,2013,AH76,0.447,1.523,0.05987,22.9,20190427,224.3,353.7,347.2,4.5,0.546,0.985,(  6d),MPO250178,2013,AH76,2013,1,14,703,CSS,
,2013,AF69,0.583,1.388,0.1506,22.5,20190427,247.2,220.4,116.5,28.4,0.409,0.985,(  7d),MPO250176,2013,AF69,2013,1,12,703,CSS,
,2013,AF53,0.8,1.186,0.01923,26.5,20190427,47.1,105.9,107.3,12.9,0.195,0.993,(  3d),MPO250174,2013,AF53,2013,1,9,703,CSS,
,2012,YK,0.467,1.05,0.03327,23,20190427,55.2,165.5,88.6,11.3,0.384,0.759,3,MPO437987,2012,YK,2012,12,17,704,LINEAR,
,2012,YD7,0.687,1.073,0.01746,24.3,20190427,61.1,201.7,72.7,2.5,0.219,0.88,( 27d),MPO254826,2012,YD7,2012,12,23,F51,Pan-STARRS,1
,2012,XS111,0.387,1.16,0.04786,22,20190427,327,192,62.2,7.6,0.5,0.774,3,MPO397821,2012,XS111,2012,12,10,F51,Pan-STARRS,1
,2012,XO134,0.607,1.345,0.01777,24,20190427,294.6,199.4,124.2,1.4,0.378,0.976,3,MPO473264,2012,XO134,2012,12,13,703,CSS,
,2012,XN55,0.409,1.088,0.06587,23.9,20190427,92.5,15,256.3,29.1,0.454,0.749,(  6d),MPO247321,2012,XN55,2012,12,8,703,CSS,
,2012,XM145,0.704,1.049,0.05463,20.4,20190427,112.5,345.1,249.4,26.2,0.197,0.877,3,MPO428309,2012,XM145,2012,12,13,704,LINEAR,
,2012,XL16,0.809,1.16,0.01791,25.5,20190427,287.6,59,258.8,3.2,0.178,0.985,( 11d),MPO252137,2012,XL16,2012,12,6,703,CSS,
,2012,XE133,0.41,1.036,0.00236,23.3,20201217,200.1,337.1,281.1,6.7,0.433,0.723,2,MPO599407,2012,XE133,2012,12,12,703,CSS,
,2012,WQ10,0.756,1.129,0.13269,22.5,20190427,169.4,191.2,59.8,17.8,0.198,0.942,( 23d),MPO248938,2012,WQ10,2012,11,22,703,CSS,
,2012,WH1,0.542,1.092,0.00704,23.9,20190427,122.4,147.1,64,4.6,0.336,0.817,( 12d),MPO307055,2012,WH1,2012,11,19,704,LINEAR,
,2012,WH,0.776,1.039,0.03417,25.5,20190427,331.1,8.7,235.2,4.1,0.145,0.907,( 27d),MPO248937,2012,WH,2012,11,17,G96,Mt. Lemmon,Survey
,2012,VZ19,0.732,1.23,0.01046,25.6,20190427,327.7,223.8,55.5,1.3,0.254,0.981,(  2d),MPO244123,2012,VZ19,2012,11,5,F51,Pan-STARRS,1
,2012,VS76,0.608,1.373,0.00195,27,20190427,122,284.4,242.3,0.8,0.386,0.991,(  3d),MPO437985,2012,VS76,2012,11,13,703,CSS,
,2012,VK5,0.724,1.151,0.04789,24.8,20190427,269,152.3,42.2,4.8,0.228,0.938,( 15d),MPO244112,2012,VK5,2012,11,3,G96,Mt. Lemmon,Survey
,2012,VJ77,0.583,1.202,0.0616,22.7,20190427,341.8,221.1,51.5,29.9,0.346,0.893,( 28d),MPO248934,2012,VJ77,2012,11,14,704,LINEAR,
,2012,VE46,0.455,0.971,0.03184,20.2,20190427,107.9,190.5,8.8,6.7,0.361,0.713,3,MPO473259,2012,VE46,2012,11,6,F51,Pan-STARRS,1
,2012,VC26,0.766,1.137,0.00311,28.7,20190427,250.7,119.4,43.1,1.5,0.195,0.952,(  4d),MPO244126,2012,VC26,2012,11,6,G96,Mt. Lemmon,Survey
,2012,UU68,0.725,1.155,0.00552,23,20190427,315.6,292.9,221.1,5.5,0.229,0.94,(  8d),MPO240179,2012,UU68,2012,10,18,F51,Pan-STARRS,1
,2012,UK171,0.668,1.05,0.014,24.44,20201217,206.7,357.8,250.8,1.3,0.222,0.859,3,MPO599396,2012,UK171,2012,10,25,704,LINEAR,
,2012,UC,0.626,1.234,0.01874,25,20190427,6,128.4,20.5,8.3,0.326,0.93,(  6d),MPO240170,2012,UC,2012,10,16,G96,Mt. Lemmon,Survey
,2012,TR231,0.595,1.083,0.0744,23.9,20190427,22.5,347.4,199.9,33.4,0.291,0.839,(  5d),MPO240156,2012,TR231,2012,10,14,G96,Mt. Lemmon,Survey
,2012,SX49,0.838,1.06,0.02071,26.2,20190427,198.4,210.5,353.5,3.9,0.117,0.949,(  2d),MPO240117,2012,SX49,2012,9,22,G96,Mt. Lemmon,Survey
,2012,SU9,0.595,1.264,0.00396,27.2,20190427,221.1,264.3,323.4,0.5,0.36,0.93,(  5d),MPO240097,2012,SU9,2012,9,19,G96,Mt. Lemmon,Survey
,2012,RT16,0.658,1.21,0.0123,26.9,20190427,209.8,54.4,172.1,10.4,0.295,0.934,(  2d),MPO240069,2012,RT16,2012,9,15,G96,Mt. Lemmon,Survey
,2012,RL15,0.619,1.134,0.07775,24.3,20190427,244.8,334.1,173,26.4,0.294,0.877,(  8d),MPO245951,2012,RL15,2012,9,14,703,CSS,
,2012,QL14,0.355,1.192,0.07335,24.4,20190427,69.3,194.2,329.8,15.3,0.541,0.774,( 24d),MPO242011,2012,QL14,2012,8,21,F51,Pan-STARRS,1
,2012,QH8,0.582,1.256,0.2259,21.3,20190427,56.5,356.4,141,19.4,0.367,0.919,3,MPO477673,2012,QH8,2012,8,19,E12,Siding Spr,ing Survey
,2012,PZ17,0.767,1.021,0.00669,26.7,20190427,145.1,7.3,139.9,5.4,0.142,0.894,(  7d),MPO236377,2012,PZ17,2012,8,14,E12,Siding Spr,ing Survey
,2012,PY19,0.698,1.048,0.00992,27.5,20190427,272.3,171.9,318.2,1.4,0.2,0.873,(  3d),MPO236378,2012,PY19,2012,8,13,F51,Pan-STARRS,1
,2012,PG6,0.322,1.353,0.05339,20.3,20190427,148.6,169.8,312,6.5,0.616,0.837,5,MPO477672,2012,PG6,2012,8,10,J75,OAM Observ,"atory, La Sagra"
,2012,MX2,0.423,1.222,0.02163,23.1,20190427,202.5,204.9,266.2,5.3,0.486,0.822,(  9d),MPO233501,2012,MX2,2012,6,18,G96,Mt. Lemmon,Survey
,2012,MO3,0.5,1.375,0.0876,20.8,20200531,24.9,280,220.1,13.4,0.467,0.937,3,MPO554394,2012,MO3,2012,6,17,G96,Mt. Lemmon,Survey
,2012,MD7,0.871,1.083,0.01734,24.1,20190427,268.7,135.4,266.2,3.8,0.109,0.977,(  2d),MPO233505,2012,MD7,2012,6,23,703,CSS,
,2012,LA11,0.892,1.081,0.00632,26.1,20190427,110,241.7,260.4,5.1,0.096,0.986,2,MPO269758,2012,LA11,2012,6,15,703,CSS,
,2012,KF25,0.939,1.037,0.01904,25.3,20190427,220.8,336.5,64.9,16.9,0.05,0.988,(  3d),MPO231390,2012,KF25,2012,5,25,703,CSS,
,2012,HP13,0.813,1.16,0.00056,24.2,20190427,324.4,286.5,37.1,23,0.176,0.986,2,MPO293226,2012,HP13,2012,4,22,703,CSS,
,2012,HL31,0.556,1.22,0.14528,22.3,20190427,278.1,17.5,37.5,19.8,0.374,0.888,2,MPO405009,2012,HL31,2012,4,28,G96,Mt. Lemmon,Survey
,2012,FT35,0.664,1.004,0.00166,29.2,20190427,305.8,169.6,185.1,5.1,0.204,0.834,(  4d),MPO294883,2012,FT35,2012,3,24,G96,Mt. Lemmon,Survey
,2012,FK15,0.925,1.057,0.04801,26.5,20190427,287.5,327.2,0.5,24.4,0.067,0.991,(  1d),MPO226099,2012,FK15,2012,3,22,G96,Mt. Lemmon,Survey
,2012,FC71,0.901,1.075,0.05631,25.2,20190427,233.3,348.3,38.1,4.9,0.088,0.988,( 21d),MPO230294,2012,FC71,2012,3,31,G96,Mt. Lemmon,Survey
,2012,EP3,0.557,1.309,0.03778,25.5,20190427,253,141.8,148.5,6.6,0.403,0.933,(  1d),MPO223151,2012,EP3,2012,3,3,G96,Mt. Lemmon,Survey
,2012,EO3,0.502,1.059,0.05974,23,20190427,320.2,352.2,345.5,29.5,0.356,0.78,( 11d),MPO227527,2012,EO3,2012,3,3,G96,Mt. Lemmon,Survey
,2012,EH5,0.856,1.105,0.10953,24.5,20190427,288.5,5.1,356.5,15.6,0.127,0.98,( 18d),MPO232615,2012,EH5,2012,3,13,F51,Pan-STARRS,1
,2012,DR32,0.456,1.317,0.00577,24.8,20190427,129.3,312,341,17.2,0.486,0.886,2,MPO437979,2012,DR32,2012,2,25,703,CSS,
,2012,DQ8,0.818,1.102,0.11061,21.3,20190427,37.8,0,342.8,29.8,0.148,0.96,( 29d),MPO227518,2012,DQ8,2012,2,21,703,CSS,
,2012,DO8,0.714,1.179,0.12547,22.4,20190427,100,357,347.4,8.8,0.246,0.947,( 56d),MPO230284,2012,DO8,2012,2,21,691,Spacewatch,
,2012,DL31,0.744,1.174,0.1133,22.8,20190427,15.5,200,159.8,9.5,0.224,0.959,3,MPO303384,2012,DL31,2012,2,24,F51,Pan-STARRS,1
,2012,DK4,0.73,1.053,0.01196,23.6,20190427,29.4,148.6,168.2,4.1,0.181,0.891,( 37d),MPO227518,2012,DK4,2012,2,19,704,LINEAR,
,2012,DK31,0.294,1.094,0.02539,21.9,20200531,340.4,149.2,165.3,11.2,0.577,0.694,3,MPO536083,2012,DK31,2012,2,24,E12,Siding Spr,ing Survey
,2012,DH54,0.799,1.073,0.00816,27.5,20190427,204.3,131,162.3,3.3,0.146,0.936,( 14d),MPO227524,2012,DH54,2012,2,27,F51,Pan-STARRS,1
,2012,CM2,0.777,1.196,0.07411,24.8,20190427,240.5,28.9,337.1,5.9,0.212,0.987,(  1d),MPO223082,2012,CM2,2012,2,3,G96,Mt. Lemmon,Survey
,2012,BX34,0.488,1.033,0.00023,27.6,20190427,194.3,335.9,306.7,10.5,0.358,0.761,(  2d),MPO227510,2012,BX34,2012,1,25,703,CSS,
,2012,BV13,0.848,1.038,0.00807,22.2,20190427,217.9,306,295.5,12.2,0.101,0.943,( 24d),MPO224737,2012,BV13,2012,1,19,703,CSS,
,2012,BT1,0.544,1.023,0.01304,27.4,20190427,326.8,193.7,117.6,4.3,0.305,0.784,(  1d),MPO219468,2012,BT1,2012,1,18,G96,Mt. Lemmon,Survey
,2012,BO77,0.415,1.473,0.06759,22.2,20190427,232.5,327.2,306.2,12.4,0.561,0.944,( 22d),MPO224743,2012,BO77,2012,1,27,G96,Mt. Lemmon,Survey
,2012,BN1,0.734,1.069,0.03082,25.5,20190427,319.9,24.3,296.5,4.2,0.186,0.902,2,MPO429998,2012,BN1,2012,1,18,G96,Mt. Lemmon,Survey
,2012,BL77,0.464,1.422,0.11486,23.3,20190427,230.3,146.6,124.4,20.7,0.508,0.943,( 23d),MPO224743,2012,BL77,2012,1,26,F51,Pan-STARRS,1
,2012,BK14,0.79,1.182,0.00199,27.4,20190427,236.3,254.9,118,1.6,0.199,0.986,(  0d),MPO219477,2012,BK14,2012,1,21,703,CSS,
,2012,BF86,0.426,1.086,0.02344,22.6,20190427,160.1,196.4,117.6,6,0.436,0.756,3,MPO369150,2012,BF86,2012,1,27,704,LINEAR,
,2012,AP10,0.766,1.013,0.0026,26.5,20190427,37.3,212.1,101.5,2.7,0.139,0.89,2,MPO399448,2012,AP10,2012,1,11,G96,Mt. Lemmon,Survey
,2012,AN10,0.548,1.27,0.002,22.5,20190427,55.6,303.4,297.5,14.1,0.397,0.909,( 10d),MPO219457,2012,AN10,2012,1,10,G96,Mt. Lemmon,Survey
,2011,YX10,0.639,1.269,0.24217,21.5,20190427,157.4,345.8,273,25.2,0.331,0.954,2,MPO252109,2011,YX10,2011,12,25,G96,Mt. Lemmon,Survey
,2011,YW10,0.481,1.247,0.00907,24.5,20190427,154.1,217.9,86.5,2.9,0.443,0.864,3,MPO403014,2011,YW10,2011,12,25,G96,Mt. Lemmon,Survey
,2011,YD29,0.528,1.002,0.01552,26.3,20190427,149.1,5.4,281.7,7,0.31,0.765,(  3d),MPO216409,2011,YD29,2011,12,29,703,CSS,
,2011,WS74,0.632,1.323,0.02212,23.9,20190427,179.2,118.3,67.5,13.7,0.353,0.977,(  7d),MPO227507,2011,WS74,2011,11,29,703,CSS,
,2011,WR41,0.531,1.092,0.04029,25,20190427,228,349.9,257.3,5.2,0.345,0.812,( 13d),MPO218130,2011,WR41,2011,11,24,F51,Pan-STARRS,1
,2011,WA,0.603,1.086,0.05098,21.6,20190427,347,206.1,51.5,30.4,0.286,0.845,3,MPO473222,2011,WA,2011,11,16,703,CSS,
,2011,UJ21,0.705,1.239,0.03135,23.8,20190427,214.9,117.8,30.2,27.8,0.275,0.972,(  9d),MPO210179,2011,UJ21,2011,10,20,703,CSS,
,2011,UG21,0.424,1.45,0.12836,19.4,20201217,282,82.4,86.6,14.6,0.547,0.937,5,MPO599322,2011,UG21,2011,10,19,E12,Siding Spr,ing Survey
,2011,UD21,0.949,1.008,0.00362,28.5,20190427,66.9,209.9,22.3,1.1,0.03,0.979,( 37d),MPO215202,2011,UD21,2011,10,18,G96,Mt. Lemmon,Survey
,2011,TX8,0.265,1.554,0.01274,21.9,20180323,79.8,313.3,207.9,6,0.708,0.91,4,MPO456805,2011,TX8,2011,10,6,G96,Mt. Lemmon,Survey
,2011,TO,0.667,1.185,0.00058,26.3,20190427,273.1,57.3,185.4,2.2,0.28,0.926,2,MPO249993,2011,TO,2011,10,1,704,LINEAR,
,2011,TK5,0.484,1.224,0.11609,22.8,20190427,65.2,349,186,12.6,0.433,0.854,( 24d),MPO218113,2011,TK5,2011,10,3,G96,Mt. Lemmon,Survey
,2011,TG2,0.434,1.354,0.05127,20.3,20190427,64.9,218.6,13,21.1,0.515,0.894,4,MPO434963,2011,TG2,2011,10,3,703,CSS,
,2011,SM5,0.593,1.281,0.26051,23.3,20190427,312,184.9,352.4,25.3,0.367,0.937,(  2d),MPO477649,2011,SM5,2011,9,18,G96,Mt. Lemmon,Survey
,2011,OB57,0.721,1.182,0.02409,26,20190427,251.2,223.7,296.2,4.9,0.243,0.951,( 28d),MPO205913,2011,OB57,2011,7,22,F51,Pan-STARRS,1
,2011,OB,0.43,1.378,0.00985,19.3,20200531,191.2,48.9,106.3,27.7,0.524,0.904,6,MPO562322,2011,OB,2011,7,20,E12,Siding Spr,ing Survey
,2011,KY15,0.258,1.04,0.01662,24.1,20190427,216.8,185.8,242.9,16.8,0.602,0.649,(  6d),MPO200090,2011,KY15,2011,5,27,704,LINEAR,
,2011,KB,0.537,1.151,0.00637,25.1,20190427,202.6,216.5,233.6,4.8,0.364,0.844,( 11d),MPO200072,2011,KB,2011,5,21,G96,Mt. Lemmon,Survey
,2011,JM5,0.627,1.12,0.00559,26.3,20190427,30.3,32.3,52.2,1.6,0.282,0.874,(  7d),MPO198776,2011,JM5,2011,5,5,704,LINEAR,
,2011,HR4,0.705,1.121,0.08079,24.5,20190427,238.4,350.5,47.3,8.1,0.228,0.913,(  1d),MPO198710,2011,HR4,2011,4,26,G96,Mt. Lemmon,Survey
,2011,HN5,0.695,1.142,0.03843,25.1,20190427,169.6,201.5,223.2,4,0.243,0.919,( 14d),MPO198711,2011,HN5,2011,4,27,G96,Mt. Lemmon,Survey
,2011,GP59,0.645,1.093,0.00275,24.3,20190427,213.2,319.3,24.4,8.5,0.258,0.869,2,MPO323911,2011,GP59,2011,4,8,J75,OAM Observ,"atory, La Sagra"
,2011,GP44,0.459,1.121,0.04518,24.4,20190427,309.9,193.2,201.8,7.7,0.419,0.79,(  8d),MPO199012,2011,GP44,2011,4,5,G96,Mt. Lemmon,Survey
,2011,GM44,0.376,1.187,0.02376,19.5,20200531,186.3,37.5,10.8,49.3,0.519,0.782,5,MPO543678,2011,GM44,2011,4,5,E12,Siding Spr,ing Survey
,2011,GL44,0.424,1.368,0.11724,20.6,20190427,4.7,335,38.8,20.1,0.526,0.896,4,MPO411534,2011,GL44,2011,4,5,703,CSS,
